Time Step,Discharge rate,Sugar feed rate,Soil bean feed rate,Aeration rate,Back pressure,Water injection/dilution,pH,Temperature,Acid flow rate,Base flow rate,Cooling water,Heating water,Vessel Weight,Dissolved oxygen concentration,Yield Per Step
0,265.8571542,76.16095927,25.97261881,60.85915161,0.8969336052,150.4067428,6.435011864,297.6036072,0,26.01379776,9.999999747e-05,307.9693909,62917.10547,17.28155327,0.05688588812
0.200000003,377.2445829,74.19698891,25.95031688,60.55817385,0.8659080914,148.0741643,6.451924324,297.8728943,0,52.00902939,9.999999747e-05,79.27801514,62901.51172,17.01567459,-2.468302768e-05
0.400000006,327.4725201,75.51424579,25.96503289,60.78949327,0.8845387051,151.04334,6.480597973,297.8494568,0,71.70386505,9.999999747e-05,9.999999747e-05,62901.11719,17.16427422,-2.545660539e-05
0.6000000238,309.6351081,75.96662479,25.96786689,60.86390637,0.8909394199,151.9549551,6.513954163,298.2130737,0,79.94465637,9.999999747e-05,104.4662018,62905.30078,17.20786667,-2.58614854e-05
0.8000000119,325.7084917,76.059044,25.94028014,60.90212941,0.8892193102,151.6275423,6.542343616,298.0583496,0,74.86537933,119.9784164,10.44661999,62904.98047,17.17126846,-2.567269162e-05
1,313.4568648,76.2469787,25.93591404,60.94935357,0.8932545276,152.4104027,6.557853699,297.9370117,0,58.46161652,71.85992432,1.044661999,62903.95312,17.18080521,-2.540771337e-05
1.200000048,299.8642163,76.1518851,25.9414559,60.91960413,0.8945803721,152.4858181,6.552175999,298.1939392,0.5193291306,29.23080826,21.55797577,82.17100525,62899.78516,17.17790031,-2.566797857e-05
1.399999976,316.1275876,75.75922125,25.90336101,60.88206736,0.889170604,151.33219,6.535377502,298.0403137,1.040775895,14.61540413,108.7456512,8.217100143,62888.96094,17.11118126,-2.556125841e-05
1.600000024,313.0775829,75.76772527,25.90525413,60.89501869,0.8903386112,151.44816,6.510671139,297.9373474,0,1.021326423,61.08369446,0.8217100501,62875.75781,17.09912109,-2.538696283e-05
1.799999952,290.2361815,75.92466101,25.94803822,60.89254153,0.8945502602,152.4431401,6.486289501,298.1488037,0,0,18.32510757,66.08455658,62867.25391,17.11957932,-2.588289439e-05
2,300.4238224,75.72091527,25.93984559,60.86106791,0.8911814892,151.8572,6.46652317,298.0290222,0,6.00508213,89.69371033,6.608455181,62857.75781,17.08400345,-2.590776413e-05
2.200000048,303.6734963,75.70708616,25.94602054,60.88032056,0.8910598939,152.1163032,6.455171108,297.95224,0,19.90258789,52.36597824,0.6608455181,62850.51562,17.06846809,-2.56973947e-05
2.400000095,308.1247886,75.64796953,25.9476217,60.86044697,0.8896755648,151.9171081,6.453817368,297.9171753,0,38.32809448,27.8678894,0.06608455628,62846.08594,17.04268265,-2.551432327e-05
2.599999905,311.7467511,75.67492923,25.95180074,60.8497306,0.8890092661,151.7976737,6.462714195,298.0497437,0,57.28934097,8.360366821,35.76924515,62844.80469,17.02784538,-2.550871854e-05
2.799999952,319.3718065,75.75954225,25.95270439,60.84806898,0.8880852174,151.6041536,6.479628563,297.9985046,0,72.69010162,51.25342178,3.576924562,62845.10938,17.00888062,-2.53856442e-05
3,315.2377623,76.04206207,25.96148284,60.88633901,0.8908426283,152.0587005,6.501259327,297.9674683,0,81.33157349,34.44799423,0.3576924503,62848.25781,17.02310562,-2.522103858e-05
3.200000048,309.3068221,76.20079942,25.96666995,60.8949895,0.8927285207,152.2512582,6.523267746,297.9571228,0,81.33094788,24.06929588,0.03576924652,62854.81641,17.03178978,-2.511534263e-05
3.400000095,304.2472384,76.25835688,25.96261447,60.90251535,0.8939967232,152.3943866,6.539861679,297.9585266,0,72.5409317,19.51630402,0.003576924559,62860.68359,17.03075027,-2.504517242e-05
3.599999905,300.0967724,76.22767848,25.95342129,60.90555342,0.894630425,152.466611,6.546225548,297.9664917,0,57.13224792,18.46886253,0.0003576924501,62864.26953,17.0226593,-2.501813921e-05
3.799999952,296.6421578,76.14588673,25.94592286,60.90260385,0.8947822618,152.4688448,6.539212704,297.9772644,0,39.1942482,19.64872551,9.999999747e-05,62863.61719,17.00416565,-2.504262857e-05
4,294.0548894,76.05332033,25.94363445,60.8956642,0.8946345173,152.4288014,6.519878387,297.9853516,0,24.07260895,22.04611588,9.999999747e-05,62860.1875,16.96436501,-2.51134059e-05
4.199999809,292.9969985,75.97327447,25.94500385,60.88771971,0.8942591892,152.3741114,6.49635458,297.9959717,0,16.6823101,23.90784264,9.999999747e-05,62855.42969,16.94332314,-2.520338651e-05
4.400000095,294.6416088,75.89643691,25.946277,60.87963393,0.8934519238,152.2824644,6.474973679,298.0083618,0,18.67570686,26.95747948,9.999999747e-05,62850.75781,16.92286491,-2.527078838e-05
4.599999905,299.2155714,75.81673225,25.94680788,60.87047146,0.8921446621,152.1448249,6.459782124,298.0179138,0,29.20102882,31.00631714,9.999999747e-05,62847.19531,16.88671684,-2.528196291e-05
4.800000191,305.4967968,75.76458526,25.94814208,60.86231795,0.8907257627,152.0061345,6.454837799,298.0303955,0,45.78953552,34.52415466,9.999999747e-05,62845.80078,16.86608505,-2.523189533e-05
5,311.2511954,75.80087183,25.95218221,60.86118243,0.8899485975,151.9432694,6.458640099,298.0385742,0,64.34201813,39.42867279,9.999999747e-05,62846.96875,16.83482742,-2.514019687e-05
5.199999809,314.1035518,75.96247586,25.9620282,60.86843181,0.8903987837,152.0163692,6.471567154,298.0485229,0,81.37773895,43.29558563,9.999999747e-05,62851.16406,16.82550621,-2.503952662e-05
5.400000095,314.1229799,76.19219,25.97408243,60.88139723,0.8917235912,152.1742881,6.489303589,298.0568237,0,93.24068451,48.10850143,9.999999747e-05,62857.88672,16.8173027,-2.494272716e-05
5.599999905,312.4692858,76.38848855,25.98222132,60.89416039,0.8931616857,152.3475121,6.508249283,298.0649719,0,98.02241516,52.72157669,9.999999747e-05,62866.03906,16.81103897,-2.485346652e-05
5.800000191,310.2139405,76.4921345,25.98102466,60.90523546,0.8942431236,152.4890649,6.523302078,298.0699158,0,95.23735809,57.60292053,9.999999747e-05,62874.10547,16.79462242,-2.477700628e-05
6,307.9927642,76.4987883,25.97220375,60.91230826,0.8948093527,152.5727627,6.532904148,298.0770264,0,86.44773865,61.68056488,9.999999747e-05,62880.875,16.77957153,-2.472160625e-05
6.199999809,305.8312444,76.43533184,25.95956678,60.91599556,0.8949750021,152.6006138,6.535078526,298.0871277,0,73.82279968,66.72466278,9.999999747e-05,62885.53906,16.76184654,-2.469954119e-05
6.400000095,303.8243955,76.33287854,25.94870972,60.91533314,0.8948366517,152.5794916,6.528332233,298.0979004,0,60.33504105,73.03657532,9.999999747e-05,62887.85156,16.73760986,-2.47149326e-05
6.599999905,302.3263658,76.21969053,25.94312394,60.91060446,0.8944633569,152.5229022,6.514245033,298.1096497,0,49.55131149,79.94377136,9.999999747e-05,62888.25391,16.71019936,-2.476162997e-05
6.800000191,302.0693336,76.11924753,25.94201257,60.90438562,0.8939002364,152.451062,6.495756626,298.1156616,0,44.39796448,87.59067535,9.999999747e-05,62887.57031,16.67216492,-2.481526892e-05
7,303.6439255,76.04285841,25.94386162,60.89774143,0.8931466516,152.376831,6.478834629,298.1236572,0,46.63092422,93.68505096,9.999999747e-05,62887.01562,16.63865852,-2.485013701e-05
7.199999809,307.1588896,76.00551609,25.94682175,60.89252592,0.8922999124,152.3079755,6.468308926,298.1380005,0,55.61345291,100.736969,9.999999747e-05,62887.64062,16.60962486,-2.485128897e-05
7.400000095,311.6663671,76.03727397,25.95129967,60.89119877,0.8917081519,152.2762398,6.46485424,298.1478882,0,68.79017639,110.2620468,9.999999747e-05,62890.03906,16.57413483,-2.480983707e-05
7.599999905,315.5606194,76.15752403,25.9601286,60.89274972,0.8917055497,152.3061596,6.468708992,298.1578064,0,83.346138,118.7448273,9.999999747e-05,62894.6875,16.54568481,-2.473691954e-05
7.800000191,317.9381925,76.34775866,25.97288435,60.89538348,0.8923004,152.3820427,6.478640556,298.1730652,0,96.35883331,127.6392822,9.999999747e-05,62901.65625,16.52567673,-2.465642843e-05
8,318.9045905,76.55019892,25.98497505,60.89900885,0.8931939241,152.4808007,6.490465164,298.1856384,0,105.4024124,138.7487946,9.999999747e-05,62910.375,16.50197601,-2.457800097e-05
8.199999809,318.9126732,76.70386391,25.99286943,60.90181212,0.894000799,152.5734882,6.501547813,298.1972656,0,109.7292938,149.4611816,9.999999747e-05,62920.05859,16.47628403,-2.450625625e-05
8.399999619,318.4125947,76.78815589,25.99390602,60.90503188,0.8945734445,152.6458782,6.509009361,298.1986084,0,109.6315613,160.3343201,9.999999747e-05,62929.8125,16.44059372,-2.444058597e-05
8.600000381,317.6071173,76.8102009,25.99116235,60.90651038,0.8948788388,152.6878063,6.512855053,298.2026672,0,106.5588913,168.1146698,9.999999747e-05,62939.12891,16.4060955,-2.438812367e-05
8.800000191,316.7577562,76.78891188,25.98480697,60.90862168,0.8949936735,152.707631,6.513050079,298.212738,0,101.9480591,176.9540405,9.999999747e-05,62947.70312,16.37010765,-2.436124681e-05
9,316.2197692,76.74596307,25.97711315,60.91097747,0.8949583078,152.7099402,6.509422779,298.2239685,0,97.25967407,187.9986725,9.999999747e-05,62955.43359,16.32913399,-2.435407225e-05
9.199999809,316.0143892,76.69810111,25.97144639,60.91164897,0.8948131902,152.6970168,6.502857685,298.2368774,0,94.02307129,199.7675629,9.999999747e-05,62962.54297,16.28561401,-2.436065542e-05
9.399999619,316.2586408,76.66207691,25.9691367,60.91034035,0.8946117795,152.6755654,6.495210648,298.257019,0,93.40985107,212.5417633,9.999999747e-05,62969.50781,16.24241638,-2.437966449e-05
9.600000381,317.2174123,76.65446897,25.96963359,60.90797796,0.894412505,152.6524841,6.488327503,298.2887878,0,95.84968567,228.2736053,9.999999747e-05,62976.84766,16.20011139,-2.440925216e-05
9.800000191,318.972536,76.68531879,25.97197735,60.90522551,0.8942724826,152.6296365,6.482647419,298.3233337,0,101.0368042,248.7241211,9.999999747e-05,62984.12109,16.1538372,-2.443811044e-05
10,321.0674853,76.75367098,25.97743804,60.89970385,0.8942325154,152.6009875,6.478194714,298.3548584,0,108.4945297,271.2336426,9.999999747e-05,62992.53125,16.10540009,-2.445715907e-05
10.19999981,322.9754516,76.85351266,25.98701772,60.88884018,0.8943106947,152.5610577,6.473935127,298.3614197,0,117.7330627,293.9714355,9.999999747e-05,63002.39844,16.04968643,-2.44474131e-05
10.39999962,323.9056407,76.97868645,26.0054772,60.86570169,0.8945053103,152.5038229,6.470852852,298.3830261,0,128.6786804,309.3070679,9.999999747e-05,63014.40234,16.00212669,-2.443749941e-05
10.60000038,324.2913653,77.11946571,26.02501889,60.83854982,0.8948058859,152.4507428,6.466887474,298.3587036,0,140.8540192,330.2674255,9.999999747e-05,63028.71484,15.93990135,-2.440305676e-05
10.80000019,323.3492677,77.27643467,26.05758229,60.78961692,0.8951344666,152.3512294,6.462747097,298.3352661,0,154.6221924,336.0792236,9.999999747e-05,63046.04688,15.88362217,-2.434423054e-05
11,321.2783305,77.43024353,26.09358543,60.73669747,0.8955235769,152.2957341,6.4584198,298.33255,0,170.0443115,341.6289368,9.999999747e-05,63067.03906,15.8304472,-2.432301002e-05
11.19999981,318.2681322,77.55747165,26.12540037,60.6842947,0.8959762829,152.2690613,6.453478813,298.3476868,0,187.1972809,353.4324036,9.999999747e-05,63092.24609,15.77667046,-2.435472044e-05
11.39999962,313.8418425,77.63697456,26.14720985,60.63404046,0.8965509675,152.2691763,6.447543621,298.349762,0,206.3280334,371.152832,9.999999747e-05,63122.26953,15.71732903,-2.441392558e-05
11.60000038,307.6515252,77.66056018,26.15847171,60.58846277,0.8972702896,152.2974664,6.440449715,298.3110352,0,225,384.7850952,9.999999747e-05,63157.27344,15.6519146,-2.444837223e-05
11.80000019,300.8291853,77.63162901,26.16160067,60.56349133,0.8980247841,152.3779952,6.431741714,298.3133545,0,225,384.5248413,9.999999747e-05,63193.74609,15.59228706,-2.449780114e-05
12,300.8928589,77.63306884,26.16314447,60.55091006,0.897931085,152.3386957,6.421714306,298.3321838,0,225,397.2848816,9.999999747e-05,63230.23047,15.52131176,-2.452304396e-05
12.19999981,301.2242315,77.62869537,26.15553834,60.52866844,0.8977964543,152.2046233,6.410596848,298.358551,0,225,415.5150452,9.999999747e-05,63266.625,15.44649982,-2.457513389e-05
12.39999962,301.6670256,77.61980155,26.14316191,60.50113328,0.8976406244,152.0232227,6.398572445,298.3699646,0,225,436.9280396,9.999999747e-05,63302.84766,15.36618328,-2.462407418e-05
12.60000038,302.4775491,77.61790152,26.13014554,60.46692397,0.8974171964,151.7804498,6.385783672,298.3639526,0,225,454.1131592,9.999999747e-05,63338.80078,15.28181076,-2.464129835e-05
12.80000019,303.3603591,77.6213239,26.11997002,60.43304344,0.8971744567,151.5374587,6.372447491,298.3903503,0,225,465.8261108,9.999999747e-05,63374.57031,15.19879055,-2.46772999e-05
13,303.272537,77.59962205,26.10712969,60.40986887,0.8970852234,151.4003793,6.358653545,298.4334106,0,225,488.6236877,9.999999747e-05,63410.35547,15.11362171,-2.477835056e-05
13.19999981,303.4371508,77.56963984,26.0857299,60.37926955,0.8969631053,151.1758575,6.34442234,298.4403076,0,225,517.9209595,9.999999747e-05,63445.98047,15.02152824,-2.485996835e-05
13.39999962,304.7898855,77.56231274,26.06409306,60.33711891,0.8966621179,150.7981455,6.329885483,298.4547119,0,225,536.2298584,9.999999747e-05,63481.24609,14.92705345,-2.490142293e-05
13.60000038,305.0692838,77.54105884,26.04668158,60.31087673,0.8965341388,150.5747352,6.315087318,298.4690552,0,225,557.6578979,9.999999747e-05,63516.38672,14.83111,-2.496705614e-05
13.80000019,305.487631,77.51893908,26.02746938,60.2847064,0.8964014222,150.3280688,6.299983025,298.4603577,0,225,579.5557861,9.999999747e-05,63551.32812,14.73142052,-2.501048944e-05
14,306.4334115,77.50839358,26.00912897,60.25762429,0.8962070919,150.0265034,6.28498888,298.5306091,0,225,594.0360107,9.999999747e-05,63586.13281,14.63198853,-2.510661218e-05
14.19999981,304.2532969,77.43987829,25.991456,60.26162033,0.8965083581,150.1053499,6.269645691,298.5239258,0,225,635.5995483,9.999999747e-05,63621.26172,14.53111553,-2.524573911e-05
14.39999962,306.5305723,77.43410466,25.96559396,60.22819824,0.896188007,149.6309067,6.25444746,298.5602417,0,225,652.6616821,9.999999747e-05,63655.875,14.42529392,-2.529682863e-05
14.60000038,304.968527,77.38148902,25.9508061,60.23569126,0.8964558679,149.6743224,6.239126682,298.5550537,0,225,684.8954468,9.999999747e-05,63690.73438,14.32563782,-2.539964687e-05
14.80000019,305.8605738,77.36136704,25.93203356,60.22496808,0.8964086532,149.4440766,6.224609375,298.598999,0,225,703.8349609,9.999999747e-05,63725.42188,14.23616314,-2.548000788e-05
15,303.8683283,77.30392637,25.92105647,60.23906186,0.8968023911,149.6276806,6.213543415,298.6095886,0,225,739.8564453,9.999999747e-05,63760.52344,14.33127975,-2.561148514e-05
15.19999981,306.4449023,77.32269934,25.91640778,60.16593204,0.8964588583,149.6708032,6.249294758,298.1161499,0,225,765.644104,9.999999747e-05,63795.07422,15.96308517,0.02221558318
15.39999962,335.9643441,78.04413689,26.07374141,59.52514918,0.892040992,150.9657783,6.293997765,297.7166443,0,225,618.1847534,9.999999747e-05,63824.23047,15.90907574,0.03578377132
15.60000038,327.9629265,78.19668447,26.16545125,59.88366132,0.8935994412,151.0828102,6.334965229,300.094635,0,225,185.4554291,671.3395386,63854.68359,15.9296627,0.0412208476
